beer_name	username	taste_rating
Berthold Keller Premium Lager	PictouRx	6
Berthold Keller Premium Lager	DuffMan	8
Berthold Keller Premium Lager	tomtomtommy	3
Berthold Keller Premium Lager	EHSRanders	4
Berthold Keller Premium Lager	Hansen	4
Berthold Keller Premium Lager	sfhodense	4
Berthold Keller Premium Lager	SlovakSniper	3
Berthold Keller Premium Lager	bulldogops	3
Berthold Keller Premium Lager	Diogène	4
Berthold Keller Premium Lager	MiP	4
Berthold Keller Premium Lager	HenrikSoegaard	4
Berthold Keller Premium Lager	faroeviking	4
Berthold Keller Premium Lager	Pinball	4
Berthold Keller Premium Lager	Ungstrup	3
Berthold Keller Premium Lager	thewolf	5
Berthold Keller Premium Lager	Tessic	5
Berthold Keller Premium Lager	Papillon	6
Berthold Keller Premium Lager	mabel	5
Berthold Keller Premium Lager	wilderthanyou	3
Berthold Keller Premium Lager	Slacks	4
Berthold Keller Premium Lager	Beer Snob	5
Berthold Keller Premium Lager	Cartoonkhaki	5
Berthold Keller Premium Lager	GregClow	3
Berthold Keller Premium Lager	jimmay	5
Berthold Keller Premium Lager	gilvanblight	6
Berthold Keller Premium Lager	HogTownHarry	4
Berthold Keller Premium Lager	Boutip	4
HOP Flower Power	Jerre	8
HOP Flower Power	fonefan	8
HOP Flower Power	kmweaver	7
HOP Flower Power	GT2	7
HOP Flower Power	WeeHeavySD	8
HOP Flower Power	willblake	8
HOP Flower Power	Cornfield	7
HOP Flower Power	thornecb	7
HOP Flower Power	harrisoni	7
HOP Flower Power	TomDecapolis	8
HOP Flower Power	EricE	9
HOP Flower Power	17thfloor	6
HOP Flower Power	michael-pollack	7
HOP Flower Power	swoopjones	8
HOP Flower Power	taphandle	5
HOP Flower Power	Ungstrup	8
HOP Flower Power	yespr	6
HOP Flower Power	anders37	8
HOP Flower Power	FlacoAlto	9
HOP Flower Power	lushawn	7
HOP Flower Power	Ratman197	8
HOP Flower Power	TAR	10
HOP Flower Power	Fred82	8
HOP Flower Power	Dedollewaitor	7
HOP Flower Power	Beerlando	9
HOP Flower Power	meerbier	7
HOP Flower Power	Ober	7
HOP Flower Power	thebeertourist	7
HOP Flower Power	j12601	8
HOP Flower Power	omhper	8
HOP Flower Power	BierBauch	7
HOP Flower Power	piscator34	8
HOP Flower Power	Swalden28	7
HOP Flower Power	Sledutah	6
HOP Flower Power	DocLock	8
HOP Flower Power	thirdeye11	7
HOP Flower Power	bu11zeye	7
HOP Flower Power	marcus	8
HOP Flower Power	dmac	7
HOP Flower Power	rickgordon	7
HOP Flower Power	BartC	7
HOP Flower Power	fata2683	8
HOP Flower Power	smith4498	8
HOP Flower Power	argo0	7
HOP Flower Power	daknole	7
HOP Flower Power	bhensonb	7
HOP Flower Power	ekstedt	7
HOP Flower Power	madsberg	7
HOP Flower Power	BigMomma	6
Wevelgemse Tripel	tderoeck	7
Wevelgemse Tripel	jgb9348	7
Wevelgemse Tripel	bu11zeye	5
Wevelgemse Tripel	stobbe74	6
Wevelgemse Tripel	oh6gdx	7
Wevelgemse Tripel	Pedro_Tallieu	7
Wevelgemse Tripel	Dedollewaitor	7
Wevelgemse Tripel	altonbrownd	7
Wevelgemse Tripel	Yves	8
Wevelgemse Tripel	thebeertourist	6
Wevelgemse Tripel	fiulijn	7
Wevelgemse Tripel	Parket	7
Wevelgemse Tripel	harrisoni	8
Wevelgemse Tripel	Papsoe	6
Wevelgemse Tripel	Ungstrup	7
Wevelgemse Tripel	wacho	6
Wevelgemse Tripel	thewolf	8
Wevelgemse Tripel	goozen	7
Wevelgemse Tripel	JorisPPattyn	5
Dragon	BoBoChamp	3
Dragon	gunnfryd	3
Dragon	fonefan	5
Dragon	Wim	4
Dragon	Maria	5
Dragon	Enjoyit	4
Dragon	yespr	4
Dragon	JorisPPattyn	5
Dolmenius Wéris	sebletitje	7
Li Berwette	sebletitje	4
Li Berwette	fonefan	7
Li Berwette	JorisPPattyn	5
Li Berwette	oh6gdx	6
Li Berwette	TBone	7
La Féodale de la Roche Brune	sebletitje	7
La Féodale de la Roche Brune	ekstedt	6
La Féodale de la Roche Brune	HenrikSoegaard	6
La Féodale de la Roche Brune	bonfunck	8
La Féodale de la Roche Brune	oberabcbbsok	6
La Féodale de la Roche Brune	TBone	7
La Féodale de la Roche Brune	JorisPPattyn	7
La Féodale de la Roche Brune	jerohen	7
Sterkens White Ale	Bockyhorsey	7
Sterkens White Ale	bridgetek	8
Sterkens White Ale	jredmond	5
Sterkens White Ale	ScoWRee	7
Sterkens White Ale	boozer1968	5
Sterkens White Ale	Angeloregon	6
Sterkens White Ale	swanmann	6
Sterkens White Ale	bhensonb	8
Sterkens White Ale	LinusStick	6
Sterkens White Ale	AskForJenny	7
Sterkens White Ale	mybrainhurts	5
Sterkens White Ale	MrBunn	7
Sterkens White Ale	kmweaver	4
Sterkens White Ale	Dastrn	6
Sterkens White Ale	jhumphries69	5
Sterkens White Ale	Likerighteous	5
Sterkens White Ale	Lou18	5
Sterkens White Ale	aarossell	7
Sterkens White Ale	weeare138	7
Sterkens White Ale	thecollector	6
Sterkens White Ale	BeerBlockaid	6
Sterkens White Ale	DocLock	6
Sterkens White Ale	eaglefan538	7
Sterkens White Ale	Beerdedone	7
Sterkens White Ale	nick76	8
Sterkens White Ale	Hangover	5
Sterkens White Ale	frankenkitty	6
Sterkens White Ale	crizay	7
Sterkens White Ale	jpm30	7
Sterkens White Ale	jon112981	6
Sterkens White Ale	pbjclimber	7
Sterkens White Ale	tiggmtl	7
Sterkens White Ale	bourne	1
Sterkens White Ale	Cletus	5
Sterkens White Ale	thegreenrooster	7
Sterkens White Ale	bu11zeye	7
Sterkens White Ale	NYHarvey	6
Sterkens White Ale	reapermedic	7
Sterkens White Ale	freekyp	6
Sterkens White Ale	OhioDad	2
Sterkens White Ale	zestytaco	7
Sterkens White Ale	fluffy	6
Sterkens White Ale	foduck	6
Sterkens White Ale	Abio	3
Sterkens White Ale	bb	6
Sterkens White Ale	jtxx	7
Sterkens White Ale	tsarman	6
Sterkens White Ale	LaChad	7
Sterkens White Ale	biz82	6
Sterkens White Ale	heemer77	4
Sterkens White Ale	radiomgb	2
Sterkens White Ale	Schroppfy	8
Sterkens White Ale	grat	8
Sterkens White Ale	piscator34	6
Sterkens White Ale	Sham	6
Sterkens White Ale	flemdawg	8
Sterkens White Ale	Alcoholist	5
Sterkens White Ale	YourDarkLord	7
Sterkens White Ale	ukoolaid	6
Sterkens White Ale	savitska	6
Sterkens White Ale	wunderbier	8
Sterkens White Ale	hotstuff	5
Sterkens White Ale	matta	5
Sterkens White Ale	MilkmanDan	4
Sterkens White Ale	raymow	6
Sterkens White Ale	LiebeBier	5
Sterkens White Ale	dragonthc	6
Sterkens White Ale	WabashMan	3
Sterkens White Ale	edden	6
Sterkens White Ale	Indra	9
Sterkens White Ale	JPDIPSO	5
Sterkens White Ale	hopscotch	5
Sterkens White Ale	fraternie	6
Sterkens White Ale	deprogram	5
Sterkens White Ale	Kaya161	6
Sterkens White Ale	PorterPounder	6
Sterkens White Ale	Gusler	3
Sterkens White Ale	daboskabouter	5
Sterkens White Ale	JBWalters3	5
Sterkens White Ale	austinpowers	7
Sterkens White Ale	brewbandit	6
Sterkens White Ale	JdiStacey99	7
Sterkens White Ale	MikeF	7
Sterkens White Ale	legion242	6
Sterkens White Ale	Cavie	5
Sterkens White Ale	redlight	6
Sterkens White Ale	crossovert	6
Sterkens White Ale	wcampbell	7
Sterkens White Ale	fishman	5
Sterkens White Ale	trappist12	9
Sterkens White Ale	lizziesage	6
Sterkens White Ale	wedgie9	8
Sterkens White Ale	GKillian	5
Sterkens White Ale	SandK	5
Sterkens White Ale	taphandle	5
Sterkens White Ale	jtclockwork	7
Sterkens White Ale	kkearn	6
Sterkens White Ale	nathan30533	6
Sterkens White Ale	MeadMe	7
Sterkens White Ale	Fevernova	6
Sterkens White Ale	Rciesla	4
Sterkens White Ale	crajun	7
Sterkens White Ale	yemenmocha	7
Sterkens White Ale	deyholla	9
Sterkens White Ale	3fourths	6
Sterkens White Ale	17thfloor	7
Sterkens White Ale	llcooldave	6
Sterkens White Ale	jimmack34	6
Sterkens White Ale	wheelz843	7
Sterkens White Ale	taalhiker	5
Sterkens White Ale	jeremytoni	7
Sterkens White Ale	markwise	7
Sterkens White Ale	nuplastikk	7
Sterkens White Ale	Acknud	6
Sterkens White Ale	dtripp21	6
Sterkens White Ale	mgumby10	6
Sterkens White Ale	thill25	6
Sterkens White Ale	RblWthACoz	7
Sterkens White Ale	SSSteve	7
Forestinne Mysteria	jcwattsrugger	6
Forestinne Mysteria	Grima	7
Forestinne Mysteria	Plovmand	6
Forestinne Mysteria	Dixonian	7
Forestinne Mysteria	Cavie	6
Forestinne Mysteria	MoritzF	7
Forestinne Mysteria	Ungstrup	6
Forestinne Mysteria	Abio	7
Forestinne Mysteria	oldrtybastrd	6
Forestinne Mysteria	TBone	7
Forestinne Mysteria	SaintMatty	5
Forestinne Mysteria	Wim	7
Forestinne Mysteria	JoeinEscazú	6
Forestinne Mysteria	fiulijn	7
Forestinne Mysteria	thebeertourist	7
Forestinne Mysteria	Papsoe	6
Forestinne Mysteria	Christian	7
Forestinne Mysteria	yngwie	7
Forestinne Mysteria	joergen	7
Forestinne Mysteria	diabel	7
Forestinne Mysteria	MiP	8
Forestinne Mysteria	goozen	7
Forestinne Mysteria	bonfunck	6
Forestinne Mysteria	JorisPPattyn	8
Forestinne Mysteria	BoBoChamp	6
Forestinne Nordika	Benzai	5
Forestinne Nordika	mar	6
Forestinne Nordika	thirdeye11	5
Forestinne Nordika	Mora2000	6
Forestinne Nordika	hallinghansen	6
Forestinne Nordika	Plovmand	6
Forestinne Nordika	Cavie	6
Forestinne Nordika	DruncanVeasey	7
Forestinne Nordika	TBone	7
Forestinne Nordika	BelgBeerGeek	7
Forestinne Nordika	beerbuzzmontreal	7
Forestinne Nordika	Glouglouburp	7
Forestinne Nordika	JorisPPattyn	6
Forestinne Nordika	KimJohansen	5
Forestinne Nordika	Ungstrup	7
Forestinne Nordika	Jerre	7
Forestinne Nordika	timon	7
Forestinne Nordika	Travlr	7
Forestinne Nordika	Ober	6
Forestinne Nordika	Wim	7
Forestinne Nordika	BoBoChamp	7
Forestinne Primoria	suprchunk	6
Forestinne Primoria	Aniela	4
Forestinne Primoria	Beer2000	9
Forestinne Primoria	Bierkrug	6
Forestinne Primoria	MoritzF	6
Forestinne Primoria	kromamc	3
Forestinne Primoria	Theis	6
Forestinne Primoria	Plovmand	7
Forestinne Primoria	Papsoe	6
Forestinne Primoria	rand	6
Forestinne Primoria	bhensonb	5
Forestinne Primoria	oldrtybastrd	6
Forestinne Primoria	TaxiDriver	4
Forestinne Primoria	SaintMatty	5
Forestinne Primoria	marcus	6
Forestinne Primoria	mabel	7
Forestinne Primoria	blankboy	6
Forestinne Primoria	bonfunck	7
Forestinne Primoria	thewolf	7
Forestinne Primoria	3fourths	6
Forestinne Primoria	MiP	6
Forestinne Primoria	joergen	6
Forestinne Primoria	goozen	7
Forestinne Primoria	auderale	8
Forestinne Primoria	DruncanVeasey	7
Forestinne Primoria	fonefan	7
Forestinne Primoria	reakt	7
Forestinne Primoria	oh6gdx	8
Forestinne Primoria	Bart	10
Forestinne Primoria	sayravai	8
Forestinne Primoria	SHIG	7
Forestinne Primoria	fiulijn	6
Forestinne Primoria	MesandSim	7
Forestinne Primoria	DenverLogan	8
Forestinne Primoria	diabel	8
Forestinne Ambrosia	suprchunk	4
Forestinne Ambrosia	Plovmand	7
Forestinne Ambrosia	jaghana	5
Forestinne Ambrosia	MrHangover	6
Forestinne Ambrosia	JK54B	6
Forestinne Ambrosia	MoritzF	7
Forestinne Ambrosia	thirdeye11	7
Forestinne Ambrosia	TBone	7
Forestinne Ambrosia	TaxiDriver	8
Forestinne Ambrosia	oldrtybastrd	7
Forestinne Ambrosia	anders37	7
Forestinne Ambrosia	cgarvieuk	6
Forestinne Ambrosia	Madsnp	8
Forestinne Ambrosia	sebletitje	8
Forestinne Ambrosia	Dedollewaitor	6
Forestinne Ambrosia	thewolf	7
Forestinne Ambrosia	sayravai	6
Forestinne Ambrosia	Papsoe	7
Forestinne Ambrosia	Travlr	7
Forestinne Ambrosia	BoBoChamp	7
Forestinne Ambrosia	fonefan	7
Forestinne Ambrosia	FatPhil	6
Forestinne Ambrosia	joergen	8
Forestinne Ambrosia	Bart	8
Forestinne Ambrosia	JorisPPattyn	6
Forestinne Gothika	thirdeye11	6
Forestinne Gothika	jaghana	7
Forestinne Gothika	tderoeck	6
Forestinne Gothika	oh6gdx	7
Forestinne Gothika	blutt59	6
Forestinne Gothika	Cavie	7
Forestinne Gothika	JK54B	7
Forestinne Gothika	thewolf	7
Forestinne Gothika	fonefan	7
Forestinne Gothika	madsberg	7
Forestinne Gothika	ekstedt	7
Forestinne Gothika	Abio	5
Moonshot	MissouriBrent	4
Moonshot	SuIIy	3
Moonshot	ChainGangGuy	5
Moonshot	osu97gp	5
Moonshot	RSRIZZO	6
Moonshot	Immy	4
Moonshot	muzzlehatch	2
Moonshot	TheCid	1
Moonshot	Aubrey	2
Moonshot	Crosling	3
Moonshot	JPDIPSO	4
Moonshot	beertasterboston	4
Moonshot	runwithit76	5
Moonshot	GeniusGirl	5
Tesco Finest Belgian Abbey Beer	Bullit	6
Tesco Finest Belgian Abbey Beer	TheCametron	5
Tesco Finest Belgian Abbey Beer	DJMonarch	6
Tesco Finest Belgian Abbey Beer	DruncanVeasey	6
Tesco Finest Belgian Abbey Beer	weaselkenievil	6
Tesco Finest Belgian Abbey Beer	MesandSim	6
Tesco Finest Belgian Abbey Beer	KimJohansen	6
Tesco Finest Belgian Abbey Beer	imdownthepub	4
Tesco Finest Belgian Abbey Beer	hughie	6
Tesco Finest Belgian Abbey Beer	NosirIwont	3
Tesco Finest Belgian Abbey Beer	leaparsons	6
Tesco Finest Belgian Abbey Beer	scotty	7
Tesco Finest Belgian Abbey Beer	duff	5
Tesco Finest Belgian Abbey Beer	harrisoni	5
Tesco Finest Belgian Abbey Beer	dj	3
Super des Fagnes Griottes	Frovigalning	5
Super des Fagnes Griottes	jaghana	6
Super des Fagnes Griottes	Pedro_Tallieu	6
Super des Fagnes Griottes	CaptainCougar	5
Super des Fagnes Griottes	Ungstrup	5
Super des Fagnes Griottes	sebletitje	5
Super des Fagnes Griottes	fonefan	5
Super des Fagnes Griottes	MiP	5
Super des Fagnes Griottes	BoBoChamp	5
Super des Fagnes Griottes	FrankJohansen	3
Super des Fagnes Griottes	thewolf	5
Super des Fagnes Griottes	caesar	7
Super des Fagnes Griottes	SHIG	5
Super des Fagnes Griottes	Bart	8
Super des Fagnes Griottes	Jerre	1
Super des Fagnes Griottes	oh6gdx	6
Super des Fagnes Griottes	Bov	3
Super des Fagnes Griottes	schuimkroaat	3
Super des Fagnes Griottes	Walt	7
Aphrodite	sebletitje	8
Super des Fagnes Brune	CapFlu	7
Super des Fagnes Brune	tiggmtl	6
Super des Fagnes Brune	Rastacouere	6
Super des Fagnes Brune	Dixen	8
Super des Fagnes Brune	MartinKubert	7
Super des Fagnes Brune	jfm	5
Super des Fagnes Brune	Variety	6
Super des Fagnes Brune	Hildigöltur	7
Super des Fagnes Brune	Ungstrup	9
Super des Fagnes Brune	leaparsons	5
Super des Fagnes Brune	Ernest	7
Super des Fagnes Brune	fiulijn	7
Super des Fagnes Brune	jbrus	7
Super des Fagnes Brune	rosenbergh	3
Super des Fagnes Brune	gam	6
Super des Fagnes Brune	Frovigalning	8
Super des Fagnes Brune	Benzai	8
Super des Fagnes Brune	onlyrocknroll	5
Super des Fagnes Brune	HenrikSoegaard	7
Super des Fagnes Brune	Zita	6
Super des Fagnes Brune	dnstone	5
Super des Fagnes Brune	oldrtybastrd	7
Super des Fagnes Brune	MesandSim	7
Super des Fagnes Brune	thewolf	7
Super des Fagnes Brune	wimpie133	3
Super des Fagnes Brune	charlotte	6
Super des Fagnes Brune	Bontus	7
Super des Fagnes Brune	Borresteijn	6
Super des Fagnes Brune	shrubber85	7
Super des Fagnes Brune	MrRomero	8
Super des Fagnes Brune	Tranquillity	5
Super des Fagnes Brune	Bragesnak	7
Super des Fagnes Brune	Bullit	6
Super des Fagnes Brune	Boutip	7
Super des Fagnes Brune	goozen	6
Super des Fagnes Brune	BartC	8
Super des Fagnes Brune	rederic	7
Super des Fagnes Brune	Bart	5
Super des Fagnes Brune	SHIG	6
Super des Fagnes Brune	skortila	6
Super des Fagnes Brune	Hamirubi	7
Super des Fagnes Brune	LaChad	6
Super des Fagnes Brune	jonsiii	7
Super des Fagnes Brune	duff	5
Super des Fagnes Brune	Emil	6
Super des Fagnes Brune	Glouglouburp	8
Super des Fagnes Brune	oh6gdx	7
Super des Fagnes Brune	Dalle	7
Super des Fagnes Brune	sayravai	6
Fagnes Fruits des Bois	JorisPPattyn	3
Fagnes Fruits des Bois	Christian	5
Fagnes Fruits des Bois	fonefan	5
Fagnes Fruits des Bois	yngwie	5
Fagnes Fruits des Bois	Maria	6
Fagnes Fruits des Bois	Dedollewaitor	4
Fagnes Fruits des Bois	omhper	4
Fagnes Fruits des Bois	Jerre	8
Fagnes Cuvée Junior	Christian	3
Fagnes Cuvée Junior	Papsoe	3
Fagnes Cuvée Junior	faroeviking	3
Fagnes Cuvée Junior	Plovmand	2
Fagnes Cuvée Junior	thewolf	3
Fagnes Cuvée Junior	Jerre	5
La Godiassoise	gnoff	7
Saison des Fagnes	Miksu	7
Saison des Fagnes	TBone	7
Saison des Fagnes	Ungstrup	7
Saison des Fagnes	fonefan	6
Saison des Fagnes	Papsoe	7
Saison des Fagnes	Maria	7
Saison des Fagnes	Plovmand	7
Saison des Fagnes	thewolf	6
Saison des Fagnes	JorisPPattyn	7
Gusta	Palme	5
Gusta	Theis	6
Gusta	Geokkjer	6
Gusta	RasmusOtt	6
Gusta	Zita	6
Gusta	Koelschtrinker	5
Gusta	MiP	6
Gusta	Finn	6
Gusta	mansquito	6
Gusta	gyllenbock	4
Gusta	Oakes	6
Gusta	Pinball	7
Gusta	Borup	4
Gusta	TBone	4
Gusta	oh6gdx	6
Gusta	armando629	6
Gusta	badbeer	5
Gusta	gnoff	6
Gusta	heemer77	6
Gusta	marchcow	6
Gusta	Papsoe	6
Gusta	larsniclas	4
Gusta	Rune	5
Gusta	Jayb0	5
Gusta	fiulijn	4
Gusta	mehmet	10
Gusta	jerryballoono	7
Edel-Bräu	omhper	5
La Botteresse Miel	sebletitje	6
La Botteresse Miel	Dedollewaitor	7
La Botteresse Miel	goozen	7
La Botteresse Miel	altonbrownd	6
La Botteresse Miel	oh6gdx	7
La Botteresse Miel	TBone	7
La Botteresse Miel	Wim	7
La Botteresse Miel	Yves	5
La Botteresse Miel	bu11zeye	7
La Botteresse Miel	BMan1113VR	6
La Botteresse Miel	Maria	6
La Botteresse Miel	KimJohansen	6
La Botteresse Miel	yespr	7
La Botteresse Miel	BartC	7
La Botteresse Miel	JorisPPattyn	5
Pee Klak Grand Cru	MesandSim	7
Pee Klak Grand Cru	Madsnp	8
Pee Klak Grand Cru	Dedollewaitor	8
Pee Klak Grand Cru	beermouth	8
Pee Klak Grand Cru	Papsoe	7
Pee Klak Grand Cru	jbrus	7
Lam Gods	sebletitje	7
Lam Gods	Pinball	6
Lam Gods	Plovmand	6
Lam Gods	bu11zeye	7
Lam Gods	Mora2000	6
Lam Gods	mar	7
Lam Gods	Abio	7
Lam Gods	Fin	6
Lam Gods	Parket	7
Lam Gods	yespr	6
Lam Gods	DonMagi	8
Lam Gods	BoBoChamp	8
Lam Gods	FrankJohansen	8
Lam Gods	fonefan	6
Lam Gods	oh6gdx	6
Lam Gods	Bart	6
Lam Gods	Jerre	6
Lam Gods	maeib	5
Lam Gods	HumbertHumbert	7
Lam Gods	MiP	7
Lam Gods	Ernest	6
Lam Gods	bask	6
Lam Gods	Papsoe	3
Lam Gods	lachesis	8
Lam Gods	sayravai	7
Lam Gods	Ungstrup	7
Lam Gods	fiulijn	7
Lam Gods	skortila	6
Lam Gods	hembryggaren	5
Lam Gods	jbrus	7
Uitzet Kriekbier	fonefan	7
Uitzet Kriekbier	KimJohansen	7
Uitzet Kriekbier	yespr	9
Uitzet Kriekbier	Hildigöltur	9
Uitzet Kriekbier	willblake	7
Uitzet Kriekbier	MartinT	7
Uitzet Kriekbier	OlivierMTL	7
Uitzet Kriekbier	Rastacouere	8
Uitzet Kriekbier	MrRomero	9
Uitzet Kriekbier	TAR	6
Uitzet Kriekbier	omhper	8
Uitzet Kriekbier	Jokes	9
Uitzet Kriekbier	Eyedrinkale	5
Uitzet Kriekbier	JohnC	8
Uitzet Kriekbier	apoptosis	4
Uitzet Kriekbier	BeaverBrown	7
Uitzet Kriekbier	microdyke	7
Uitzet Kriekbier	herbjones	8
Uitzet Kriekbier	beerguy101	6
Uitzet Kriekbier	Kåstå	9
Uitzet 1730	oldrtybastrd	7
Uitzet 1730	jgb9348	6
Uitzet 1730	DruncanVeasey	7
Uitzet 1730	Vaiz	6
Uitzet 1730	JK54B	6
Uitzet 1730	MiP	7
Uitzet 1730	yespr	7
Uitzet 1730	BoBoChamp	6
Uitzet 1730	thewolf	7
Uitzet 1730	Emil	5
Uitzet 1730	joergen	6
Uitzet 1730	oh6gdx	5
Uitzet 1730	reakt	9
Uitzet 1730	Skinnyviking	7
Uitzet 1730	Dalivio	7
Uitzet 1730	ThomasE	5
Uitzet 1730	ChristianSA	7
Uitzet 1730	diabel	5
Uitzet 1730	sayravai	6
Uitzet 1730	Ungstrup	7
Uitzet 1730	madsberg	3
Uitzet 1730	Hildigöltur	7
Uitzet 1730	rauchbier	6
Uitzet 1730	OlJuntan64	5
Bellebier Amber	fonefan	6
Bellebier Amber	JorisPPattyn	7
La Moneuse	jcos	8
La Moneuse	CharlesDarwin	7
La Moneuse	iamqueensblvd	7
La Moneuse	after4ever	6
La Moneuse	dwyerpg	9
La Moneuse	hombrepalo	8
La Moneuse	kkearn	8
La Moneuse	bonfunck	7
La Moneuse	gunnfryd	7
La Moneuse	hirigalzkar	8
La Moneuse	hapjydeuce	7
La Moneuse	BlackForestCO	6
La Moneuse	bhensonb	8
La Moneuse	dchmela	7
La Moneuse	Slayer85	8
La Moneuse	RCL	8
La Moneuse	smith4498	8
La Moneuse	jeanmath	8
La Moneuse	Emil	7
La Moneuse	Grovlam	7
La Moneuse	DSG	8
La Moneuse	yespr	7
La Moneuse	Bontus	7
La Moneuse	fonefan	6
La Moneuse	jake65	6
La Moneuse	badlizard	6
La Moneuse	cheapdark	8
La Moneuse	JB175	6
La Moneuse	LinusStick	7
La Moneuse	Doppelganger	8
La Moneuse	rauchbier	6
La Moneuse	Trev	8
La Moneuse	jrob21	8
La Moneuse	gwpom	9
La Moneuse	talon1117	8
La Moneuse	Miksu	7
La Moneuse	jpm30	7
La Moneuse	radiomgb	9
La Moneuse	JoeMcPhee	7
La Moneuse	kp	8
La Moneuse	Hansen	7
La Moneuse	Swaroga	7
La Moneuse	Cirrhosis	8
La Moneuse	Newk	7
La Moneuse	nickspies	8
La Moneuse	maniac	7
La Moneuse	SledgeJr	7
La Moneuse	nick76	7
La Moneuse	stegosaurus	8
La Moneuse	Rictus	8
La Moneuse	malrubius	7
La Moneuse	probstk	9
La Moneuse	puzzl	8
La Moneuse	downender	8
La Moneuse	BückDich	7
La Moneuse	JohnnyJ	8
La Moneuse	ontario102	8
La Moneuse	AgentGobshite	7
La Moneuse	Brigadier	6
La Moneuse	Ughsmash	8
La Moneuse	drewbeerme	6
La Moneuse	Bart	6
La Moneuse	Hooker	8
La Moneuse	Crit	8
La Moneuse	Styles	8
La Moneuse	detroiter	8
La Moneuse	frink	7
La Moneuse	Pailhead	5
La Moneuse	hopscotch	7
La Moneuse	TheGrandMaster	7
La Moneuse	LyndaNova	8
La Moneuse	ross	8
La Moneuse	thornecb	5
La Moneuse	haukur	9
La Moneuse	DocLock	9
La Moneuse	Indra	8
La Moneuse	eboats	6
La Moneuse	Kinz	7
La Moneuse	Glouglouburp	8
La Moneuse	destroye7	8
La Moneuse	Joeh	8
La Moneuse	Tmoney99	9
La Moneuse	SoLan	7
La Moneuse	thegreenrooster	8
La Moneuse	Scopey	6
La Moneuse	arone12	8
La Moneuse	jfb	7
La Moneuse	faroeviking	7
La Moneuse	madsberg	7
La Moneuse	MullMan	8
La Moneuse	jrt	8
La Moneuse	StewardofGondor	6
La Moneuse	JK	6
La Moneuse	Ungstrup	8
La Moneuse	mullet	8
La Moneuse	thebeertourist	8
La Moneuse	yngwie	8
La Moneuse	Mangino	8
La Moneuse	DavidP	8
La Moneuse	MIBRomeo	8
La Moneuse	Malakin	7
La Moneuse	Dorwart	8
La Moneuse	Dickinsonbeer	8
La Moneuse	lonelybeergeek	8
La Moneuse	MI2CA	8
La Moneuse	OlivierMTL	9
La Moneuse	Papsoe	8
La Moneuse	MaiBockAddict	8
La Moneuse	TBone	8
La Moneuse	aspidites	8
La Moneuse	Sammy	5
La Moneuse	Vac	8
La Moneuse	Sickboy282	5
La Moneuse	Pigfoot	8
La Moneuse	hotstuff	5
La Moneuse	jerohen	8
La Moneuse	muzzlehatch	7
La Moneuse	Crosling	7
La Moneuse	igel	5
La Moneuse	FlacoAlto	5
La Moneuse	sayravai	7
La Moneuse	rickgordon	7
La Moneuse	TChrome	8
La Moneuse	theakston	4
La Moneuse	Kathy	8
La Moneuse	CyclistSarah	7
La Moneuse	Radek Kliber	6
La Moneuse	frylock	7
La Moneuse	Pinball	7
La Moneuse	Plovmand	7
La Moneuse	BiddleBrau	6
La Moneuse	Elwood	7
La Moneuse	IPFreely	7
La Moneuse	jerc	8
La Moneuse	Eyedrinkale	8
La Moneuse	JPDIPSO	8
La Moneuse	MartinT	8
La Moneuse	RichardGretton	8
La Moneuse	Drew	8
La Moneuse	urbnhautebourg	7
La Moneuse	jfm	8
La Moneuse	Jokes	7
La Moneuse	Uglyradio	6
La Moneuse	Ernest	8
La Moneuse	Bov	8
La Moneuse	gvmdw7	10
La Moneuse	MrChopin	7
La Moneuse	ApisAles	6
La Moneuse	ucusty	8
La Moneuse	Bierkrug	9
La Moneuse	Dfonorow	8
La Moneuse	pintbypint	8
La Moneuse	TomDecapolis	7
La Moneuse	Ron	7
La Moneuse	GRM	7
La Moneuse	oteyj	7
La Moneuse	Ryan82SM	7
La Moneuse	thirdeye11	7
La Moneuse	poisoneddwarf	8
La Moneuse	dnstone	7
La Moneuse	oldrtybastrd	8
La Moneuse	minch25	6
La Moneuse	ekstedt	6
La Moneuse	blankboy	7
La Moneuse	Soonah	7
La Moneuse	garthicus	9
La Moneuse	17thfloor	6
La Moneuse	SuzyGreenberg	7
La Moneuse	ben4321	6
Malheur 12	nbutler11	5
Malheur 12	arone12	6
Malheur 12	Holy	8
Malheur 12	SanfordBrewer	8
Malheur 12	lusikka	9
Malheur 12	Lagunitasfan	8
Malheur 12	beernovice39	7
Malheur 12	obguthr	7
Malheur 12	wedgie9	8
Malheur 12	EHSRanders	7
Malheur 12	caralkaline87	6
Malheur 12	Forsberg_dk	9
Malheur 12	taphandle	7
Malheur 12	wingman333	8
Malheur 12	hellbilly	8
Malheur 12	wunderbier	8
Malheur 12	Mjollnir	6
Malheur 12	daleharshman	6
Malheur 12	bjt512	9
Malheur 12	BelgBeerGeek	7
Malheur 12	tomer	8
Malheur 12	DSG	8
Malheur 12	Cybercat	7
Malheur 12	dnstone	7
Malheur 12	jaghana	6
Malheur 12	gam	9
Malheur 12	drjay44	7
Malheur 12	BrotherGrendel	8
Malheur 12	oldrtybastrd	8
Malheur 12	wetherel	6
Malheur 12	GeneralGao	8
Malheur 12	Russo	7
Malheur 12	Vaiz	7
Malheur 12	dEnk	8
Malheur 12	glennmastrange	8
Malheur 12	Lady_Bastet	9
