Name	Brewery	Style	ABV	IBU	Location	Brewery_Website	Out_of_Production
Bière de Anne	Brasserie Le Goupil	Amber	6.5	18.0	Rosières	https://brasserie-legoupil.be/	No longer in production
Gou'Pil Blonde	Brasserie Le Goupil	Blond	7.5	N/A	Rosières	https://brasserie-legoupil.be/	Available
Rixensart	Brasserie Le Goupil	IPA	4.5	N/A	Rosières	https://brasserie-legoupil.be/	Available
Sour Saison	De Backer	Sour	6.5	20.0	Massemen	https://pikaflor.be/	No longer in production
Ribenniz	De la Senne	Pale ale	5.8	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Nomi Hodaï	De la Senne	Saison	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	No longer in production
Kolos Rises	De la Senne	Saison	5.7	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Schieve Kolos	De la Senne	Saison	5.7	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	No longer in production
1789 La Bière De La Bastille	De la Senne	Blond	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	
Ameriken Pis	De la Senne	IPA	7.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Coucou Puissant	De la Senne	Strong Blond	9.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Crianza IV	De la Senne	Sour	7.4	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	
Summer Crush	De la Senne	IPA	3.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Trappist 10	De la Senne	Strong Golden Ale	8.5	27.0	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	No longer in production
Zinne des Flandres	De la Senne	Pale ale	5.8	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Casus Belli	De la Senne	Blond	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	No longer in production
New England	De la Senne	IPA	6.2	35.0	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Pas Ce Soir Chéri	De la Senne	Blond	6.0	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	No longer in production
Zinne Lager	De la Senne	Lager	5.8	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Relais Givres 25th Edition	De la Senne	Blond	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	
Staminee	De la Senne	Blond	7.0	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	No longer in production
Taras Boulba Dry Hopped in the Cask	De la Senne	Blond	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Zennegash	De la Senne	Witbier	5.7	50.0	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Zinnebir Edition Spéciale Bia Mara	De la Senne	Pale ale	5.8	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Zinnebir Edition Spéciale Casa Nova	De la Senne	Pale ale	6.0	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	
Zinnebir BIO	De la Senne	Pale ale	6.0	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Taras Boulba BIO	De la Senne	Blond	4.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Zinnebir Dark	De la Senne	Saison	6.5	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Zinnebir Edition Speciale Thalys	De la Senne	Pale ale	5.8	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	
Zinnebir Edition Spéciale Rob the Gourmet Market	De la Senne	Pale ale	5.8	N/A	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	Available
Zinnetern	De la Senne	Pale ale	5.5	40.0	Sint-Pieters-Leeuw	https://www.brasseriedelasenne.be/?lang=nl	
Dok City	Dok Brewing Company	IPA	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Just Married	Dok Brewing Company	Sour	4.5	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Emmer Genoeg Over Nagedacht	Dok Brewing Company	Witbier	5.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Amy Farmhouse	Dok Brewing Company	Saison	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Aster the Hoppit	Dok Brewing Company	IPA	6.9	50.0	Gent	https://www.dokbrewingcompany.be	Available
Baltic Brugse Puurter	Dok Brewing Company	Porter	7.6	N/A	Gent	https://www.dokbrewingcompany.be	Available
Boomer	Dok Brewing Company	IPA	5.0	36.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Brettney's Megamix	Dok Brewing Company	Sour	7.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
C.R.E.A.M.	Dok Brewing Company	Cream Ale	6.8	25.0	Gent	https://www.dokbrewingcompany.be	Available
Dagdrinker	Dok Brewing Company	Saison	3.5	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Damn Lambic Porter	Dok Brewing Company	Lambiek	8.0	20.0	Gent	https://www.dokbrewingcompany.be	Available
Damn Lambic Porter BA	Dok Brewing Company	Porter	7.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Frisco In Den Disco	Dok Brewing Company	Blond	6.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Geen Bier Is Illegaal	Dok Brewing Company	Sour	5.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Ghentoise	Dok Brewing Company	Sour	9.2	15.0	Gent	https://www.dokbrewingcompany.be	Available
Glazen Boterham	Dok Brewing Company	Witbier	5.5	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Happy Single	Dok Brewing Company	IPA	4.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Hillbilly Sammy	Dok Brewing Company	Pale ale	5.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Hof van Cassisen	Dok Brewing Company	Sour	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Home-made Lemon'Ale	Dok Brewing Company	Witbier	4.7	N/A	Gent	https://www.dokbrewingcompany.be	Available
Hop Joeri Hop	Dok Brewing Company	Saison	6.0	40.0	Gent	https://www.dokbrewingcompany.be	Available
Hopsnob	Dok Brewing Company	IPA	6.0	75.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Houtdok Tripel	Dok Brewing Company	Tripel	7.0	35.0	Gent	https://www.dokbrewingcompany.be	Available
I Shot the Cherry Pinot Noir	Dok Brewing Company	Sour	8.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
I'm In Love With The Coco	Dok Brewing Company	Donker	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
In Mijn Strata Zijn T Allemaal Komeren	Dok Brewing Company	IPA	5.0	68.0	Gent	https://www.dokbrewingcompany.be	Available
Ja Op Tap 16	Dok Brewing Company	Tripel	7.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Kan Sporen Van Pecannoten Bevatten - Plantation Rum Barrel Aged	Dok Brewing Company	Quadrupel	9.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Keptinis	Dok Brewing Company	Donker	7.5	25.0	Gent	https://www.dokbrewingcompany.be	Available
Koduõlu	Dok Brewing Company	Sahti	8.6	15.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Login:DokBrewingCompany Wachtwoord:TRI2304CR Blend	Dok Brewing Company	Pale Ale - American (APA)	6.0	N/A	Gent	https://www.dokbrewingcompany.be	
Maak Het Niet Te Blond Vanavond	Dok Brewing Company	Tripel	7.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Mijn Bier Is Nog Rauw	Dok Brewing Company	Specialty Grain - Other	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
New Season	Dok Brewing Company	Saison	6.0	27.0	Gent	https://www.dokbrewingcompany.be	Available
No Show Plumber	Dok Brewing Company	Flavored - Fruit	7.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Pants, Where Is My Dude	Dok Brewing Company	IPA - Sour / Wild	7.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Same Chit Different Day	Dok Brewing Company	Pale ale	4.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Scoville 9000	Dok Brewing Company	Stout - Imperial Flavored / Pastry	9.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
'T Juice Plekke	Dok Brewing Company	IPA - Hazy / New England (NEIPA)	6.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
't Spelt Es Espe	Dok Brewing Company	Saison / Farmhouse / Grisette	7.4	N/A	Gent	https://www.dokbrewingcompany.be	Available
The Fest and the Furious	Dok Brewing Company	Märzen / Oktoberfest Bier	4.8	N/A	Gent	https://www.dokbrewingcompany.be	Available
Tim's Klein Fruitje	Dok Brewing Company	IIPA DIPA - Imperial / Double Hazy (NEIPA)	8.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Toink	Dok Brewing Company	IPA - Hazy / New England (NEIPA)	6.3	N/A	Gent	https://www.dokbrewingcompany.be	Available
Tripel Gasrekening	Dok Brewing Company	Tripel	8.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Vandaag Is Rood De Kleur Van Mijn Farmhouse IPA	Dok Brewing Company	IPA - Red	6.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Vlaai Me To The Moon	Dok Brewing Company	Stout - Imperial Flavored / Pastry	9.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Vlaai Me To The Moon (Bourbon Barrel Aged)	Dok Brewing Company	Stout - Imperial Flavored / Pastry	9.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
Waar Is Loca	Dok Brewing Company	Pale Ale - American (APA)	6.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
What's Hop Dok?	Dok Brewing Company	Pale Ale - American (APA)	5.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Ye’East Coast IPA	Dok Brewing Company	IPA	5.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Yuzual Suspects	Dok Brewing Company	Witbier	5.0	20.0	Gent	https://www.dokbrewingcompany.be	Available
Brewdok	Dok Brewing Company	IPA	8.0	15.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Fazant Fazant Fazant	Dok Brewing Company	IPA	7.5	21.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Fresh Hop 13	Dok Brewing Company	Lager	5.0	55.0	Gent	https://www.dokbrewingcompany.be	No longer in production
K.R.S.G.	Dok Brewing Company	Witbier	5.0	N/A	Gent	https://www.dokbrewingcompany.be	
Liquid Love Intergalactic Lager	Dok Brewing Company	Lager	5.5	N/A	Gent	https://www.dokbrewingcompany.be	Available
La Verte Village Italien	Fantome	Witbier	5.0	N/A	Soy	http://www.fantome.be	Available
Tina	Dok Brewing Company	Lager	5.0	N/A	Gent	https://www.dokbrewingcompany.be	No longer in production
Twin Pinks	Dok Brewing Company	IPA	5.0	22.0	Gent	https://www.dokbrewingcompany.be	No longer in production
Vier Nul Bier	Dok Brewing Company	Blond	3.8	35.0	Gent	https://www.dokbrewingcompany.be	
Volbière	Dok Brewing Company	Pale ale	5.0	N/A	Gent	https://www.dokbrewingcompany.be	Available
Triple Hurlu	Vivement Dimanche	Tripel	7.5	25.0	Mouscron	http://vivementdimanche.be/	
Black Pale Ale	Vivement Dimanche	Pale ale	4.8	65.0	Mouscron	http://vivementdimanche.be/	No longer in production
Brassin 2. Zéro	Vivement Dimanche	Blond	7.0	32.0	Mouscron	http://vivementdimanche.be/	No longer in production
Century IPA	Vivement Dimanche	IPA	5.0	N/A	Mouscron	http://vivementdimanche.be/	No longer in production
Hoppy Triple	Vivement Dimanche	Tripel	7.5	65.0	Mouscron	http://vivementdimanche.be/	No longer in production
Impro 7 - Saison Mosaic	Vivement Dimanche	Saison	6.0	40.0	Mouscron	http://vivementdimanche.be/	No longer in production
Otaku	Vivement Dimanche	Pale ale	4.8	20.0	Mouscron	http://vivementdimanche.be/	No longer in production
Ossenpikker	BOM Brewery BVBA	Blond	6.2	N/A	Roeselare	https://triporteurbeer.com/	Available
Vuillaert	BOM Brewery BVBA	Blond	7.7	N/A	Roeselare	https://triporteurbeer.com/	Available
Triporteur Burn Out	BOM Brewery BVBA	Stout	8.2	N/A	Roeselare	https://triporteurbeer.com/	Available
Triporteur Sin	BOM Brewery BVBA	Amber	6.5	N/A	Roeselare	https://triporteurbeer.com/	Available
Triporteur Belgian Oak vintage 2020	BOM Brewery BVBA	Strong Golden Ale	9.2	N/A	Roeselare	https://triporteurbeer.com/	Available
Triporteur Belgian Oak vintage 2021	BOM Brewery BVBA	Strong Golden Ale	9.2	N/A	Roeselare	https://triporteurbeer.com/	Available
Triporteur Belgian Oak Vintage 2022	BOM Brewery BVBA	Strong Golden Ale	9.2	N/A	Roeselare	https://triporteurbeer.com/	Available
Triporteur Just F*cking Pils	BOM Brewery BVBA	Pils	5.2	N/A	Roeselare	https://triporteurbeer.com/	
Triporteur Special Roast Belgian Oak 2014	BOM Brewery BVBA	Strong Dark Ale	9.2	45.0	Roeselare	https://triporteurbeer.com/	No longer in production
Yukon	Klondiker	Stout	9.6	20.0	Meulebeke	https://www.huisbrouwerijklondiker.be	No longer in production
Bruth	Klondiker	Bière de Champagne	6.5	N/A	Meulebeke	https://www.huisbrouwerijklondiker.be	No longer in production
Mut’n	Klondiker	IPA	8.0	N/A	Meulebeke	https://www.huisbrouwerijklondiker.be	No longer in production
Salto	Klondiker	Tripel	8.0	N/A	Meulebeke	https://www.huisbrouwerijklondiker.be	Available
Timber	Klondiker	Tripel	8.2	35.0	Meulebeke	https://www.huisbrouwerijklondiker.be	Available
Valerio Rum Infused	Klondiker	Strong Dark Ale	8.8	N/A	Meulebeke	https://www.huisbrouwerijklondiker.be	Available
La Bière des 50 Ans Bio de la Roussellerie	Nectar Bohème	Saison	4.9	N/A	Pottes	http://www.nectarboheme.be	Available
La Petite Balade au BxlBeerFest	Nectar Bohème	Blond	6.5	50.0	Pottes	http://www.nectarboheme.be	Available
La Petite Balade en Arménie	Nectar Bohème	Sour	5.5	N/A	Pottes	http://www.nectarboheme.be	Available
La Mémoire des Clans du Connemara	Nectar Bohème	Stout	6.2	31.0	Pottes	http://www.nectarboheme.be	Available
La Lily Triple Aux Figues	Nectar Bohème	Tripel	9.3	N/A	Pottes	http://www.nectarboheme.be	
La Mémoire des Clans D'Islay	Nectar Bohème	Smoked Beer	6.5	N/A	Pottes	http://www.nectarboheme.be	Available
La Parc Bleu	Nectar Bohème	Blond	6.5	N/A	Pottes	http://www.nectarboheme.be	Available
La Petite Balade Au Barnett's	Nectar Bohème	IPA	5.2	60.0	Pottes	http://www.nectarboheme.be	Available
La Petite Balade d'Alex	Nectar Bohème	Amber	6.0	28.0	Pottes	http://www.nectarboheme.be	Available
La Petite Balade d'Elisa	Nectar Bohème	Saison	6.0	N/A	Pottes	http://www.nectarboheme.be	Available
La Petite Balade des Eaux de Cologne	Nectar Bohème	Kölsch	4.7	N/A	Pottes	http://www.nectarboheme.be	Available
La Petite Balade du Père Noel	Nectar Bohème	Stout	4.5	15.0	Pottes	http://www.nectarboheme.be	Available
La Petite Balade Ensoleillée	Nectar Bohème	Witbier	5.2	N/A	Pottes	http://www.nectarboheme.be	Available
Lumbaro	Nectar Bohème	Blond	6.0	N/A	Pottes	http://www.nectarboheme.be	Available
Allround Service	BRAUW	Donker	8.0	N/A	Genk	http://www.brauw.be/	Available
Amber Milf	BRAUW	Amber	6.5	N/A	Genk	http://www.brauw.be/	Available
Armout Macleod Scotch Cabernet	BRAUW	Scotch	9.5	30.0	Genk	http://www.brauw.be/	Available
B&B Jubilee Wild	BRAUW	Brett Beer	9.0	10.0	Genk	http://www.brauw.be/	Available
Beau-fort	BRAUW	Tripel	7.6	N/A	Genk	http://www.brauw.be/	No longer in production
Belgian Pipeline Organisation Cuvée 2022	BRAUW	Blond	7.0	N/A	Genk	http://www.brauw.be/	
Berlin	BRAUW	Tripel	7.0	55.0	Genk	http://www.brauw.be/	No longer in production
Bernie	BRAUW	Pils	4.7	N/A	Genk	http://www.brauw.be/	No longer in production
Bier en Bokes Mango IPA	BRAUW	IPA	6.8	32.0	Genk	http://www.brauw.be/	
Blonde Milf	BRAUW	Blond	8.5	8.0	Genk	http://www.brauw.be/	No longer in production
Il Toscanino Tripel	BRAUW	Tripel	8.5	N/A	Genk	http://www.brauw.be/	Available
Il Toscanino Dubbel	BRAUW	Dubbel	6.5	N/A	Genk	http://www.brauw.be/	Available
Il Toscanino Pils	BRAUW	Pils	5.0	N/A	Genk	http://www.brauw.be/	Available
Spelt Biertje	BRAUW	Witbier	5.9	27.0	Genk	http://www.brauw.be/	Available
Marcellus Monx	HopHemel	Barleywine	10.0	32.0	Hasselt	https://hophemel.be	Available
Niklaus Zuid-Afrikaans Blond	HopHemel	Specialty Grain	6.0	34.0	Hasselt	https://hophemel.be	Available
Butcher Citrus	BRAUW	Blond	6.9	N/A	Genk	http://www.brauw.be/	Available
Butcher Classic	BRAUW	Tripel	8.0	N/A	Genk	http://www.brauw.be/	Available
Byra Malaka	BRAUW	Tripel	8.0	N/A	Genk	http://www.brauw.be/	Available
ComTIS Services Triple	BRAUW	Tripel	9.0	20.0	Genk	http://www.brauw.be/	
Daddy Cool	BRAUW	Blond	7.1	39.0	Genk	http://www.brauw.be/	Available
Genk On Stage	BRAUW	Tripel	8.5	N/A	Genk	http://www.brauw.be/	Available
Groot Bier	BRAUW	Gruit	9.3	N/A	Genk	http://www.brauw.be/	Available
Hagele Hop	BRAUW	Tripel	9.0	33.0	Genk	http://www.brauw.be/	Available
Helemaal Niet Zo Klein Bier	BRAUW	Gruit	7.7	N/A	Genk	http://www.brauw.be/	Available
Jodela Wai-iti	BRAUW	IPA	7.0	70.0	Genk	http://www.brauw.be/	Available
Joske	BRAUW	Blond	6.6	28.0	Genk	http://www.brauw.be/	No longer in production
Jubilee	BRAUW	Blond	7.2	35.0	Genk	http://www.brauw.be/	No longer in production
KardeMonk Saison	BRAUW	Saison	8.4	N/A	Genk	http://www.brauw.be/	Available
Kolobri	BRAUW	Blond	5.2	7.0	Genk	http://www.brauw.be/	No longer in production
Korenbier	BRAUW	Blond	5.5	25.0	Genk	http://www.brauw.be/	
Korpus	BRAUW	IPA	5.4	N/A	Genk	http://www.brauw.be/	No longer in production
Oli 54	BRAUW	Tripel	8.5	38.0	Genk	http://www.brauw.be/	No longer in production
Palettekop	BRAUW	Pale ale	7.2	N/A	Genk	http://www.brauw.be/	Available
Renbier	BRAUW	Strong Golden Ale	7.1	N/A	Genk	http://www.brauw.be/	Available
Resist	BRAUW	Stout	10.7	N/A	Genk	http://www.brauw.be/	Available
Special Tripel	BRAUW	Tripel	8.0	16.0	Genk	http://www.brauw.be/	No longer in production
Stiel	BRAUW	Blond	8.5	N/A	Genk	http://www.brauw.be/	Available
Suntra	BRAUW	IPA	7.4	N/A	Genk	http://www.brauw.be/	Available
The Day After	BRAUW	Tripel	7.5	N/A	Genk	http://www.brauw.be/	No longer in production
Vollebak	BRAUW	Tripel	8.5	N/A	Genk	http://www.brauw.be/	Available
Vers Bier Uit Tank	BRAUW	IPA	3.0	N/A	Genk	http://www.brauw.be/	
Welkom N°1	BRAUW	Sour	8.3	N/A	Genk	http://www.brauw.be/	
La Bar’ac	Brasserie du Bois des Prisonniers	Tripel	8.5	N/A	Jurbise	https://www.boisdesprisonniers.biz/	No longer in production
Quad the Fox Peated Whisky Barrel Aged	FoxTown Beer Crew	Quadrupel	11.0	43.0	Vosselaar	http://www.foxtown.be/	Available
Quad The Fox Whisky Barrel Aged	FoxTown Beer Crew	Quadrupel	11.0	43.0	Vosselaar	http://www.foxtown.be/	Available
Ten Minutes To Midnight Caol Ila 2008 Whisky Barrel Aged	FoxTown Beer Crew	Stout	13.0	68.0	Vosselaar	http://www.foxtown.be/	
Ten Minutes To Midnight Peated Whisky Barrel Aged	FoxTown Beer Crew	Stout	13.0	68.0	Vosselaar	http://www.foxtown.be/	Available
Wake Up Call - Huehuetengago	FoxTown Beer Crew	Stout	11.0	56.0	Vosselaar	http://www.foxtown.be/	Available
When Life Gives You Hops Batch 2022	FoxTown Beer Crew	IPA	7.0	50.0	Vosselaar	http://www.foxtown.be/	Available
Quad the Fox Arran Barrel Aged	FoxTown Beer Crew	Quadrupel	11.0	43.0	Vosselaar	http://www.foxtown.be/	Available
Ferus	Domus	Sour	5.8	N/A	Leuven	https://domusleuven.be/	No longer in production
Con Domus Plus	Domus	Blond	7.0	N/A	Leuven	https://domusleuven.be/	Available
Seizoenbier Lente	Domus	Sour	6.0	N/A	Leuven	https://domusleuven.be/	
Seizoensbier Saison	Domus	Saison	7.0	N/A	Leuven	https://domusleuven.be/	
Seizoensbier Winter	Domus	Donker	8.0	N/A	Leuven	https://domusleuven.be/	Available
Zijzoentje	Domus	Blond	6.5	N/A	Leuven	https://domusleuven.be/	Available
Grand Hops Edition 2022	Corsendonk	Blond	6.9	N/A	Turnhout	https://www.corsendonk.com/nl	
Big Ben	Du Bocq	Blond	5.4	27.0	Purnode-Yvoir	http://www.bocq.be	No longer in production
Cuvée Anniversaire / 150th Anniversary	Du Bocq	Pale ale	11.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
1999 Bière De Fête	Du Bocq	Blond	7.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Deugniet Bock	Du Bocq	Bock	6.5	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Tête De Mort Triple Amber	Du Bocq	Amber	8.1	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Tête de Mort X-Mas	Du Bocq	Donker	8.1	N/A	Purnode-Yvoir	http://www.bocq.be	Available
La Blonde du Domaine des Grottes de Han	Du Bocq	Blond	6.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
La Mouss'tiquaire	Du Bocq	Blond	6.3	N/A	Purnode-Yvoir	http://www.bocq.be	
La Seigneurie	Du Bocq	Blond	7.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
St Hubertus Triple Hop Citra	Du Bocq	Tripel	8.5	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Blanche de Namur White IPA	Du Bocq	IPA	4.5	N/A	Purnode-Yvoir	http://www.bocq.be	Available
Bommels Blondje	Du Bocq	Blond	6.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Christmas Beer Delhaize	Du Bocq	Donker	9.0	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Copères	Du Bocq	Pale ale	6.0	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Cuvée Bosquetia	Du Bocq	Donker	7.5	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
Deugniet Christmas	Du Bocq	Donker	12.0	N/A	Purnode-Yvoir	http://www.bocq.be	No longer in production
